"Country","y1970","y1971","y1972","y1973","y1974","y1975","y1976","y1977","y1978","y1979","y1980","y1981","y1982","y1983","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","y2019","y2020","y2021","y2022","y2023","y2024","y2025","y2026","y2027","y2028","y2029","y2030","y2031","y2032"
"France",910.269958496094,958.666442871094,1001.91546630859,1065.48278808594,1111.30834960938,1100.64111328125,1148.59326171875,1188.38415527344,1235.66455078125,1279.53051757812,1299.73107910156,1313.62548828125,1346.53698730469,1363.24572753906,1383.88146972656,1406.3388671875,1439.20874023438,1476.07995605469,1546.09252929688,1613.25256347656,1660.42309570312,1677.8271484375,1704.66149902344,1693.94482421875,1733.89367675781,1770.42163085938,1795.43762207031,1837.38439941406,1903.32177734375,1968.44165039062,2045.6767578125,2086.25732421875,2109.94750976562,2127.31567382812,2187.51342773438,2223.896484375,2278.36694335938,2333.611328125,2339.56079101562,2272.337890625,2316.6357421875,2367.4326171875,2374.84594726562,2388.53271484375,2411.37133789062,2438.2080078125,2464.91748046875,2521.39916992188,2566.6044921875,2605.32397460938,2397.23234325593,2565.22432082938,2635.23657945647,2674.00679136092,2715.80793753933,2747.27420553518,2777.49422245107,2808.04665956024,2838.93517348489,2870.16346107008,2901.73525982615,2933.65434837607,2965.92454690764
"Germany",1396.39135742188,1440.13610839844,1502.06689453125,1573.82788085938,1587.83605957031,1574.07373046875,1651.97863769531,1707.27404785156,1758.63732910156,1831.626953125,1857.431640625,1867.26171875,1859.88916015625,1889.13415527344,1942.46337890625,1987.68273925781,2033.14782714844,2061.65551757812,2138.08618164062,2221.39770507812,2338.13232421875,2457.57006835938,2504.9541015625,2480.421875,2539.90380859375,2578.88623046875,2600.0576171875,2646.43310546875,2699.86572265625,2750.9462890625,2830.59130859375,2878.64697265625,2872.93408203125,2852.43481445312,2886.37646484375,2907.2119140625,3018.11010742188,3108.17260742188,3138.08154296875,2959.30029296875,3082.96850585938,3203.94848632812,3217.390625,3231.16870117188,3303.08471679688,3360.55004882812,3435.490234375,3520.17602539062,3573.94506835938,3594.10815429688,3417.16770257545,3515.21697416834,3580.89333526428,3659.62675843618,3732.91716540944,3787.49804130526,3840.52301298052,3890.44981031796,3941.02565599699,3988.31796574818,4036.17778323893,4084.6119185624,4133.62726353285
"Greece",94.5976791381836,102.015243530273,112.380149841309,121.47437286377,113.653564453125,120.889671325684,129.172912597656,132.971878051758,142.608169555664,147.288681030273,148.286026000977,145.982070922852,144.32861328125,142.771850585938,145.642395019531,149.29736328125,150.070220947266,146.68034362793,152.969802856445,158.782653808594,158.782653808594,163.70491027832,164.850845336914,162.213226318359,165.457489013672,168.931640625,173.766677856445,181.558731079102,188.630264282227,194.426116943359,202.047164916992,210.394973754883,218.648513793945,231.318145751953,243.025146484375,244.481216430664,258.300354003906,266.756439208984,265.862365722656,254.428329467773,240.48811340332,218.525543212891,202.57209777832,196.005874633789,197.45588684082,196.591354370117,196.215957641602,199.169219970703,203.021865844727,206.820159912109,188.809046570628,203.714297568634,208.138599893026,212.785341764823,219.092400510016,224.771029489574,229.940763060656,234.539578321869,238.526751265177,241.866125726021,244.526653166672,247.216446409805,249.935827379254
"Ireland",35.7112083435059,36.9503479003906,39.3483543395996,41.2061576843262,42.9616355895996,45.3918228149414,46.0249519348145,49.80419921875,53.3834915161133,55.0239868164062,56.7183532714844,58.6043663024902,59.9425773620605,59.7961311340332,62.3998794555664,64.3253021240234,64.0497817993164,67.0364761352539,70.5340423583984,74.6348419189453,80.9538192749023,82.5159378051758,85.2746734619141,87.5707778930664,92.611213684082,101.533760070801,109.061706542969,120.953498840332,131.46598815918,145.274597167969,158.996856689453,167.389404296875,177.298553466797,182.652923583984,194.929672241211,206.040832519531,216.488952636719,228.015396118164,217.799438476562,206.736938476562,210.478851318359,211.201705932617,211.678421020508,214.539535522461,232.897033691406,291.499816894531,302.220642089844,326.83740234375,353.539611816406,373.160247802734,395.042743194382,447.912267414082,460.964638872041,471.311503716263,479.909917603494,488.482157579988,497.274836183501,506.723057952428,516.857519111477,527.711526519904,538.793468073557,550.108130389268,561.660400602819
"Italy",846.609985351562,862.002258300781,893.814331054688,957.50634765625,1010.17047119141,989.056335449219,1059.53039550781,1086.65966796875,1121.86889648438,1188.72290039062,1229.49633789062,1239.8759765625,1245.00402832031,1259.560546875,1300.19226074219,1336.57275390625,1374.79821777344,1418.68127441406,1478.18615722656,1528.27270507812,1558.62084960938,1582.59936523438,1595.80261230469,1582.19348144531,1616.22692871094,1662.884765625,1683.94982910156,1714.76977539062,1745.81762695312,1774.19982910156,1841.38793945312,1877.32043457031,1882.08776855469,1884.69677734375,1911.52722167969,1927.16052246094,1961.66918945312,1990.84045410156,1971.68835449219,1867.56469726562,1899.56164550781,1912.99792480469,1855.97314453125,1821.80358886719,1821.720703125,1835.89929199219,1859.64599609375,1890.662109375,1905.75207519531,1911.49304199219,1737.49393396409,1852.60310427744,1893.91471885971,1919.09979598753,1946.41208724477,1968.06245175465,1987.7430762722,2005.63276348473,2021.6778258317,2035.82957037152,2050.08037712143,2064.43093951689,2078.88195584741
"Luxembourg",11.3264646530151,11.628568649292,12.3958435058594,13.4262704849243,13.9918479919434,13.0723915100098,13.4036893844604,13.6140966415405,14.1688680648804,14.5012130737305,14.6231527328491,14.5425863265991,14.7071056365967,15.1467132568359,16.0838298797607,16.532844543457,18.1834716796875,18.9018974304199,20.5016174316406,22.5103778839111,23.7079162597656,25.7572727203369,26.2259674072266,27.3276271820068,28.3717937469482,28.778133392334,29.177698135376,30.8436622619629,32.7080535888672,35.4820251464844,38.4056739807129,39.3780937194824,40.8821296691895,41.5482177734375,43.0490112304688,44.4147186279297,46.7147254943848,50.6175346374512,49.9698371887207,47.7918510437012,50.1169090270996,51.3894920349121,51.2083358764648,53.0796813964844,55.3604011535645,57.744457244873,60.3860359191895,61.4736976623535,63.386043548584,64.8420104980469,63.6938033088362,68.0833092769368,68.9486524848601,70.5624166106896,71.8085404008674,72.8468702999976,73.8667264668295,74.9008606197539,75.9494726505727,77.012765249573,78.0909439447057,79.1842171413133,80.2927961624127
"Netherlands",278.428070068359,290.44775390625,300.711791992188,317.083221435547,327.98681640625,327.993469238281,342.60986328125,351.245147705078,360.715576171875,367.980987548828,372.918975830078,369.996734619141,365.405975341797,372.969757080078,384.388854980469,394.306793212891,405.296020507812,413.123321533203,427.339813232422,446.228698730469,464.895446777344,476.234893798828,484.359771728516,490.450836181641,504.973541259766,520.708740234375,538.926940917969,562.257446289062,588.480651855469,618.105041503906,644.038513183594,659.024963378906,660.456909179688,661.484802246094,674.614929199219,688.450500488281,712.277648925781,739.150817871094,755.192749023438,727.500732421875,737.269165039062,748.705627441406,740.991271972656,740.026672363281,750.560180664062,765.264953613281,782.037353515625,804.801696777344,825.706115722656,840.655517578125,808.667142328982,849.377720155491,869.35010515772,886.33054560227,902.121861406414,915.606623556731,929.340722910082,943.280833753733,957.430046260039,971.791496953939,985.396577679601,999.192129532179,1013.1808191074
"Portugal",66.4544677734375,70.8614959716797,76.5415420532227,85.1147079467773,86.0874557495117,82.3446884155273,88.0266647338867,92.9584350585938,95.5761184692383,100.965591430664,105.599243164062,107.307952880859,109.599380493164,109.409645080566,107.35277557373,110.366630554199,114.936866760254,122.271446228027,131.428482055664,139.893310546875,145.419830322266,151.772079467773,153.425598144531,150.290679931641,151.740753173828,158.239471435547,163.784576416016,170.992523193359,179.213775634766,186.214904785156,193.321182250977,197.078720092773,198.598052978516,196.750045776367,200.269378662109,201.835189819336,205.115081787109,210.256454467773,210.927703857422,204.342361450195,207.89306640625,204.366851806641,196.075103759766,194.266021728516,195.804977416992,199.313888549805,203.339019775391,210.468765258789,216.01936340332,220.694885253906,202.062816245642,212.007801030291,224.26070366163,228.802088995354,234.841202986832,241.095131849361,246.640319766933,250.586564942008,253.844190166765,256.63647631912,259.202841082312,261.794869493135,264.412818188066
"Spain",386.554016113281,404.526733398438,437.49462890625,471.568756103516,498.065185546875,500.765716552734,517.309997558594,531.994201660156,539.777282714844,540.001586914062,551.9287109375,551.197570800781,558.068054199219,567.946472167969,578.082580566406,591.502380371094,610.745910644531,644.624633789062,677.463989257812,710.165344238281,737.01953125,755.783996582031,762.806884765625,754.938598632812,772.930236816406,794.243713378906,815.374755859375,845.564758300781,882.710693359375,922.348693847656,970.735107421875,1008.91357421875,1036.46728515625,1067.37365722656,1100.70544433594,1140.90368652344,1187.71179199219,1230.52514648438,1241.44165039062,1194.72338867188,1196.6708984375,1186.92553710938,1151.79907226562,1135.26623535156,1150.97729492188,1195.11926269531,1231.34692382812,1266.95458984375,1296.74072265625,1322.40466308594,1179.28118431668,1239.77194072413,1288.95969386864,1313.20639180297,1342.86077797261,1368.53084726082,1390.42734114327,1411.28375126042,1431.04172344159,1451.07630722859,1469.94029853063,1489.04952171061,1508.40716478281
"Sweden",196.15022277832,198.003158569336,202.534927368164,210.571472167969,217.305969238281,222.853485107422,225.211517333984,221.616561889648,225.498275756836,234.157409667969,238.138031005859,239.221160888672,242.208221435547,246.811721801758,257.250701904297,262.808288574219,269.881286621094,278.932708740234,286.070709228516,293.665313720703,295.881530761719,292.490814208984,289.102020263672,283.130310058594,294.257232666016,305.836853027344,310.667388916016,320.206512451172,334.013305664062,348.199462890625,364.795837402344,370.083587646484,378.214019775391,386.950042724609,403.731506347656,415.273376464844,434.636657714844,449.584777832031,447.559112548828,428.136016845703,453.619110107422,468.113739013672,465.359832763672,470.887268066406,483.402496337891,505.103790283203,515.562438964844,528.801635742188,539.113464355469,545.555053710938,528.690165610542,552.987701495631,564.058522039081,572.034351730859,580.488157676357,590.759508131096,601.393178995759,612.218255930916,623.238184245744,634.456471264985,645.242231579022,656.211349823541,667.366943083447
"United Kingdom",1067.90380859375,1105.33081054688,1153.09948730469,1228.32592773438,1197.80944824219,1180.15795898438,1214.50366210938,1244.35302734375,1296.6689453125,1345.28137207031,1317.95373535156,1307.57153320312,1333.65625,1389.96130371094,1421.5009765625,1480.45654296875,1527.09594726562,1609.4482421875,1701.70837402344,1745.57177734375,1758.3798828125,1738.98291015625,1745.95764160156,1789.42895507812,1858.25061035156,1905.29541015625,1952.76635742188,2028.04223632812,2101.96142578125,2174.02124023438,2248.75268554688,2315.63891601562,2369.46240234375,2447.33203125,2505.43041992188,2585.09643554688,2657.17700195312,2721.76123046875,2714.10888671875,2598.818359375,2649.48291015625,2690.28881835938,2730.076171875,2788.48583984375,2861.19482421875,2928.59106445312,2984.76611328125,3041.23999023438,3082.0146484375,3125.42919921875,2835.68907152858,3046.70043976479,3145.44093815562,3164.42555132975,3189.71560608063,3231.86139510312,3277.10745386403,3322.9869574368,3369.50877404866,3416.68189608198,3467.93212452321,3519.95110639106,3572.75037298692
"Recently acceded countries",286.526432156563,377.770525097847,396.952207326889,445.595621943474,472.630323648453,502.197613358498,533.181376934052,566.005910873413,594.334104299545,618.351711511612,647.149263858795,637.936131715775,643.751317501068,670.184676408768,700.191430568695,715.862912654877,738.18208694458,757.460886478424,779.337608337402,780.830624103546,748.075721502304,674.718599796295,643.877018451691,649.560363769531,672.072628498077,705.201341629028,736.515375137329,754.018395423889,774.888022422791,790.429951667786,822.702470302582,847.893847465515,878.377023696899,914.12980556488,967.328367710114,1015.59125423431,1082.16824388504,1151.31721925735,1196.54408836365,1154.59597969055,1172.17681503296,1209.68896770477,1218.79585075378,1233.17736148834,1270.30665969849,1320.536028862,1362.00789928436,1427.61405849457,1491.00343322754,1546.11500835419,1487.27486700366,1568.33729540387,1615.07341289277,1663.07797346076,1722.44641702689,1771.21545362745,1819.14775830703,1866.13737866031,1912.03172874121,1956.68070406837,2000.00676676065,2044.31409610944,2089.62535377796
"Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7905426025391,31.2503242492676,31.979887008667,33.0768928527832,34.2003288269043,35.1180763244629,36.595703125,38.8113975524902,43.0591850280762,41.6425895690918,37.8458786010742,34.649658203125,32.1297988891602,31.6542129516602,32.2296867370605,33.1515197753906,34.8551483154297,29.9082183837891,31.1898708343506,28.6070327758789,29.9750347137451,31.119255065918,32.9717903137207,34.6704483032227,36.9038696289062,39.5438041687012,42.2336387634277,45.0029296875,47.741641998291,46.1071739196777,46.3699035644531,47.4600486755371,47.6311836242676,47.7830009460449,48.6882705688477,50.6307029724121,52.5605125427246,54.4036026000977,56.0815124511719,57.9723663330078,55.5953849492297,57.7309189160473,59.2337125744703,60.8146794008965,63.1197587695036,64.8769356868452,66.6286129813257,68.3609568552982,70.0699807766807,71.7516603821449,73.330196944766,74.9434613125174,76.5922174971286
"Croatia",19.9989700317383,21.027322769165,21.5617332458496,22.1234912872314,22.7014026641846,23.2963733673096,23.9092044830322,25.7490539550781,27.7790050506592,29.3991718292236,30.6008434295654,31.3347969055176,31.7394065856934,32.8715667724609,34.5597877502441,36.258487701416,36.505428314209,37.5714836120605,36.8760604858398,37.668628692627,42.6078987121582,33.6223182678223,29.6841373443604,32.7852897644043,32.9504776000977,33.0536727905273,34.9819946289062,37.34423828125,38.0922393798828,37.7806434631348,39.0194358825684,40.3252983093262,42.3883476257324,44.7791748046875,46.6421699523926,48.6543312072754,51.0874443054199,53.777904510498,54.7242050170898,50.6968193054199,49.938175201416,49.7834739685059,48.6694946289062,48.4025192260742,48.3522148132324,49.5306434631348,51.2561416625977,52.8651428222656,54.2896919250488,55.883674621582,51.3572174561243,56.723481924616,58.5567136773425,60.4587442257088,62.0852912191597,63.626767446371,65.2174366325303,66.8478725483435,68.5190693620521,70.2320460961034,71.987847248506,73.7875434297186,75.6322320154616
"Cyprus",NA,NA,NA,NA,NA,3.08895230293274,3.71496844291687,4.32281160354614,4.65901374816895,5.12051582336426,5.41511201858521,5.55140972137451,5.88569974899292,6.21425008773804,6.75848770141602,7.08847332000732,7.35102701187134,7.87039518356323,8.55093097686768,9.23050975799561,9.91393661499023,9.98725032806396,10.9260520935059,11.002534866333,11.6516838073731,12.6260585784912,12.7836999893188,13.1213111877441,13.9231386184692,14.6190099716187,15.4910793304443,16.1033706665039,16.7028923034668,17.141056060791,18.0026187896729,18.8762836456299,19.766077041626,20.7737636566162,21.5313415527344,21.0974292755127,21.5224800109863,21.6088809967041,20.8640613555908,19.4968242645264,19.1334590911865,19.7791500091553,21.1135711669922,22.0343818664551,22.9282379150391,23.6688404083252,22.4890317416565,23.72881454442,24.3606052476288,24.8891037280913,25.6285860346135,26.3541093716428,27.0393161901723,27.6882598045231,28.2974015334254,28.8633495640939,29.4117531989302,29.9705765026975,30.5400174491033
"Czech Republic",NA,70.2327117919922,72.4048538208008,74.6441955566406,76.9527740478516,79.332763671875,81.7863540649414,84.3158340454102,86.9235305786133,89.6119079589844,92.3833999633789,95.2406539916992,98.1862258911133,101.222885131836,104.353477478027,107.580909729004,110.908195495605,114.338348388672,117.874580383301,121.520080566406,119.765403747559,105.854721069336,105.31852722168,105.383712768555,108.449661254883,115.196754455566,120.061294555664,119.34733581543,118.955032348633,120.659461975098,125.807685852051,129.467132568359,131.606567382812,136.348342895508,143.038360595703,152.383728027344,162.827392578125,171.950012207031,176.562210083008,168.082672119141,171.903900146484,174.960067749023,173.560668945312,172.72119140625,177.410781860352,186.829940795898,191.408279418945,199.739532470703,205.424224853516,210.695266723633,198.453278527503,204.940081424441,206.238531308023,213.368466057735,220.663787935779,225.380260342041,229.887865548882,234.255734939501,238.47233805671,242.526367917386,246.406789861887,250.349298558426,254.354887395048
"Estonia",9.79847240447998,10.1015186309815,10.4139337539673,10.7360153198242,11.0680551528931,11.410364151001,11.7632694244385,12.1270790100098,12.5021448135376,12.8888111114502,12.7314710617065,12.9135599136353,13.649640083313,14.1546573638916,14.5510177612305,14.6237630844116,14.7849836349487,15.3032512664795,15.7407388687134,16.2235450744629,15.0876302719116,13.8806438446045,10.9422979354858,10.010576248169,9.84615993499756,10.2918643951416,10.7998676300049,12.2088756561279,12.7375555038452,12.68616771698,13.9682989120483,14.8035478591919,15.8105421066284,17.0068778991699,18.1578102111816,19.8810405731201,21.813232421875,23.465274810791,22.2711391448975,19.0565528869629,19.5692386627197,21.0259590148926,21.6829872131348,21.9748802185059,22.6313419342041,23.048864364624,23.6554107666016,25.0153141021729,26.2063331604004,27.3422412872314,26.6324415979553,28.8264827652516,29.0177819397886,29.8987447908536,31.1240998239128,32.0934702188958,33.0883677650748,34.1141071342366,35.1716444228642,36.2619653664307,37.3498243274236,38.4703190572464,39.6244286289637
"Hungary",44.7580795288086,47.5480041503906,50.4696006774902,53.9299545288086,57.0911064147949,60.6353302001953,62.7905731201172,67.5921173095703,70.5975799560547,72.4893646240234,72.6450500488281,74.7344512939453,76.8528518676758,77.4138870239258,79.4646072387695,79.2694931030273,80.5160140991211,83.7405548095703,85.5245895385742,86.1763076782227,83.1419906616211,78.8348770141602,76.4192352294922,75.9789733886719,78.2181930541992,79.3832778930664,79.4486999511719,81.9458694458008,85.1417617797852,87.7564849853516,91.6872711181641,95.4226989746094,99.9469528198242,104.029312133789,109.046493530273,113.674018859863,118.256233215332,118.542625427246,119.797142028809,111.771270751953,112.51375579834,114.560478210449,112.874382019043,115.090087890625,119.918212890625,124.529739379883,127.269393920898,132.77099609375,139.534362792969,146.41032409668,139.270042360146,149.189796695265,156.142798060203,160.931081420684,165.273833012438,169.263077224263,173.15612791971,176.965562816511,180.68183946689,184.295476256228,187.797090261157,191.365234931345,195.001174349415
"Latvia",11.2026767730713,12.0696249008179,12.6894788742065,13.4238948822022,14.0770902633667,15.0449190139771,15.8904857635498,16.3991985321045,16.9378204345703,17.4533748626709,18.1658973693848,18.934606552124,19.3796253204346,20.3911361694336,21.5644073486328,21.4834384918213,22.4949531555176,23.0209369659424,24.194206237793,25.5697708129883,24.8458557128906,21.6997947692871,14.8564176559448,13.0721282958984,13.3523445129394,12.1985960006714,12.5091781616211,13.6274061203003,14.4948110580444,14.9046955108643,15.7386417388916,16.7331771850586,17.9239044189453,19.4360332489014,21.0572624206543,23.3195247650146,26.0917720794678,28.7037811279297,27.7432498931885,23.7931251525879,22.7287521362305,24.1572799682617,25.1560001373291,25.7416324615479,26.2346324920654,27.0900192260742,27.5705451965332,28.6147270202637,29.8408203125,30.4965534210205,29.3340412948325,30.5874435370274,31.2135185390861,32.0012745475984,32.595187485924,33.4173185374109,34.2527515008462,35.1090702883673,35.9867970455765,36.8864669717159,37.8455150778029,38.8294984337334,39.8390653559798
"Lithuania",17.2963695526123,17.831298828125,18.382776260376,18.9513206481934,19.5374488830566,20.1416988372803,20.7646369934082,21.4068355560303,22.0689163208008,22.7514495849609,23.4551010131836,24.1805248260498,24.9283676147461,25.699348449707,26.4941711425781,27.3135890960693,28.1583385467529,29.0292148590088,29.9270172119141,30.8526020050049,31.4959602355957,29.7084331512451,23.3927154541016,19.5970611572266,17.6831760406494,17.9159832000732,18.8386478424072,20.4009799957275,21.9243583679199,21.675594329834,22.5061302185059,23.9745273590088,25.5953845977783,28.2927703857422,30.1459712982178,32.4754753112793,34.8807525634766,38.7479629516602,39.7662925720215,33.8752479553223,34.3773574829102,36.4488143920898,37.8460083007812,39.1927299499512,40.5675964355469,41.3923950195312,42.4503631591797,44.2534713745117,45.8664054870605,47.6691436767578,47.6506962481891,49.9889078192784,51.1985405945366,52.2188300490299,53.5658492368945,54.8971410605286,56.1597752787438,57.3952903616552,58.6005914045136,59.7726032326038,60.8485100622889,61.9437832143953,63.0587712827173
"Malta",1.05083000659943,1.07661736011505,1.13947367668152,1.18671786785126,1.30582165718079,1.56124150753021,1.82691931724548,2.04951429367065,2.27826380729675,2.5172712802887,2.69473171234131,2.78397488594055,2.84757328033447,2.8301351070404,2.85680532455444,2.93066167831421,3.0445237159729,3.16966915130615,3.43637275695801,3.71743726730347,3.9513156414032,4.1985297203064,4.39547967910767,4.59243011474609,4.85195302963257,5.15968799591065,5.35458660125732,5.63607597351074,5.92495918273926,6.20461559295654,6.62468004226685,6.66498184204102,6.86378574371338,7.03838443756104,7.06959390640259,7.337082862854,7.47125673294067,7.76909494400024,8.02908897399902,7.83139038085938,8.10883140563965,8.21903324127197,8.44868659973145,8.85750675201416,9.63613700866699,10.6823949813843,11.3051862716675,12.0367670059204,12.9171638488769,13.4834642410278,12.3577570244702,13.5210592254168,14.1589443543892,14.7510132651931,15.285221169276,15.8219285474087,16.3440521819287,16.8507177839816,17.3393886157872,17.8075521166815,18.2705484547326,18.7455826971315,19.2329678293797
"Poland",126.709991455078,136.105682373047,142.473007202148,148.430816650391,158.985397338867,168.431289672852,181.780487060547,194.662109375,205.174362182617,213.067687988281,200.283599853516,180.312759399414,171.717300415039,181.271362304688,191.496429443359,198.462265014648,206.848007202148,210.897796630859,219.613677978516,219.9658203125,194.566879272461,180.916885375977,185.466903686523,192.400238037109,202.583587646484,216.666915893555,229.789611816406,244.632919311523,255.921997070312,267.802337646484,280.012908935547,283.507415771484,289.295562744141,299.601623535156,314.988098144531,325.991333007812,346.135437011719,370.486846923828,386.231781005859,397.123962402344,411.450317382812,432.09375,439.041412353516,445.152404785156,459.924560546875,477.581390380859,492.214019775391,516.517883300781,544.146606445312,566.712463378906,552.406573516261,583.402276930044,605.337950319732,622.294014133122,645.928631183708,667.832593227286,689.203236529006,709.879333624876,729.755954627876,748.729608752251,766.69912007635,785.099899689363,803.942298030638
"Romania",43.8435478210449,49.543212890625,54.8044357299805,60.504093170166,67.9574966430664,74.9724731445312,83.302734375,90.3177032470703,96.8942260742188,103.032325744629,107.416679382324,107.537376403809,111.778877258301,118.537666320801,125.615707397461,125.492553710938,128.424911499023,129.49690246582,128.853332519531,121.395767211914,115.363906860352,100.460960388184,91.6533203125,93.0545425415039,96.7133941650391,102.742034912109,106.756889343262,101.580177307129,99.5182876586914,99.143440246582,101.583625793457,106.884391784668,112.980003356934,115.625038146973,127.682540893555,133.642944335938,144.372894287109,154.816558837891,169.226043701172,159.889190673828,153.65153503418,156.735565185547,159.9912109375,165.614181518555,171.262969970703,177.893447875977,186.43376159668,199.691879272461,208.551940917969,217.05989074707,209.707032079731,220.964216522395,227.741836898609,234.554838885236,244.64998848469,250.444016130508,256.454672756483,262.609585147213,268.91221544119,275.366108868233,282.250261589939,289.306518129687,296.539181082929
"Slovakia",NA,NA,NA,28.6621131896973,29.5485706329346,30.4624500274658,31.4045791625977,32.375862121582,33.3771820068359,34.4094657897949,35.4736747741699,36.5707969665527,37.7018508911133,38.8678894042969,40.0978469848633,41.5006294250488,43.2298240661621,44.2932243347168,45.153190612793,45.6987724304199,42.2993392944336,36.1347160339355,35.2756690979004,35.9463729858398,38.1770401000977,40.4079093933105,43.0828742980957,45.6358909606934,47.4960594177246,47.4457550048828,47.9992179870605,49.5610122680664,51.7959365844727,54.6442413330078,57.5288429260254,61.3392448425293,66.5488891601562,73.7574844360352,77.869384765625,73.6211929321289,77.8329467773438,80.0624313354492,81.5802612304688,82.1275405883789,84.3880462646484,88.4571685791016,90.3353958129883,93.0873107910156,96.7146911621094,99.0344543457031,94.717782150111,97.5787081539222,99.1232088980081,102.791894652085,106.94110964072,110.321147634244,113.520461020848,116.585513522542,119.500151360605,122.248654784917,124.693627880615,127.187500438228,129.731250446992
"Slovenia",11.8674945831299,12.2345314025879,12.6129140853882,13.0030088424683,13.4051599502563,13.8197574615478,14.2471647262573,14.6877918243408,15.1420593261719,15.6103649139404,16.0931606292725,16.5908966064453,17.1040115356445,17.632999420166,18.1783561706543,18.740571975708,19.3201770782471,19.9177112579346,20.5337257385254,21.1687927246094,27.1897258758545,24.769811630249,23.4164638519287,24.0822906494141,25.365270614624,26.4070663452148,27.2528820037842,28.6290969848633,29.5679512023926,31.1447124481201,32.288459777832,33.3270378112793,34.4953536987305,35.5165023803711,37.0647354125977,38.4724426269531,40.6832237243652,43.5229797363281,45.0505676269531,41.6499519348145,42.2096214294434,42.573184967041,41.4494934082031,41.0228614807129,42.1584358215332,43.0901718139648,44.4353179931641,46.5830497741699,48.5014419555664,49.6863250732422,47.3035880574528,51.1551069457461,52.7492704809515,54.105288304524,55.5850730302701,56.8866882000081,58.1950820014826,59.4753738332648,60.7243566270432,61.9388437595841,63.1156817762488,64.3148797149496,65.5368624141998
"Other Europe",468.310167551041,488.90653693676,506.817113041878,524.008305072784,535.222896933556,515.534620881081,519.659805297852,535.122021079063,543.535316944122,560.114661335945,584.964212179184,595.044454336166,591.761036634445,601.667138338089,624.701231002808,650.494743824005,667.631853342056,679.397944450378,693.516400814056,731.978097438812,743.556183576584,738.378624677658,733.718477487564,730.905064821243,748.978731393814,763.475109577179,783.59783744812,812.23752117157,837.227128505707,851.212796211243,883.535798072815,899.517077922821,907.514239311218,913.015709877014,945.280370235443,975.28050327301,1009.78955984116,1049.62352752686,1068.75639057159,1046.3979215622,1067.62780570984,1083.36822700501,1099.3766374588,1117.57121562958,1141.33970165253,1160.31437587738,1179.81043338776,1203.9090127945,1232.40915107727,1247.12769317627,1219.94035662326,1269.75399500997,1302.69822701982,1332.88319447074,1356.2885499633,1378.66889195438,1401.41477691461,1424.35182306317,1447.62659117549,1471.26283429583,1495.60269772465,1520.39630093055,1545.65376201085
"Other Western Europe",435.472931861877,455.198590755463,472.214129924774,488.485511302948,498.7566614151,478.095911979675,481.22262096405,495.666922569275,503.014471530914,518.512997627258,542.390003681183,551.251270294189,546.847011566162,555.696625709534,577.768932819366,602.420566558838,618.189143180847,628.892218589783,641.953404426575,662.653223991394,683.1770362854,685.422181129456,692.695671081543,698.639601707458,716.484076499939,728.839893341064,744.515949249268,770.100335121155,792.510396957397,807.10711479187,836.839856147766,850.432971954346,855.846968650818,859.187386512756,887.472815513611,913.94108581543,945.210268974304,981.003387451172,996.137323379517,975.007871627808,995.184668540955,1009.54083538055,1025.81031227112,1042.16107559204,1065.84637260437,1083.02292060852,1100.02118873596,1122.36701202393,1147.61520385742,1159.38665962219,1134.21376471816,1177.9493850958,1208.00512507023,1234.83307399268,1254.48236861878,1272.74598903433,1291.35352902262,1310.23972125513,1329.43204382501,1348.91279933071,1369.03829279393,1389.46780662425,1410.20601362287
"Iceland",3.67137241363525,4.15088415145874,4.40729856491089,4.70725965499878,4.97586917877197,5.00802135467529,5.30646800994873,5.77461910247803,6.12206125259399,6.41962909698486,6.78862428665161,7.07815933227539,7.23066329956055,7.075119972229,7.36726045608521,7.6098518371582,8.08703136444092,8.77814388275146,8.77026844024658,8.79293346405029,8.89575576782227,8.87587070465088,8.57640838623047,8.68905544281006,9.00263118743896,9.01312637329102,9.42531204223633,9.96825504302979,10.67555809021,11.1071758270264,11.6504945755005,12.1047248840332,12.1871786117554,12.4636011123657,13.4659490585327,14.3183441162109,15.0698881149292,16.4812316894531,16.809534072876,15.670316696167,15.1319036483765,15.4166288375854,15.6164951324463,16.2620582580566,16.600736618042,17.3891010284424,18.541482925415,19.3843765258789,20.123779296875,20.5098896026611,19.059657261967,19.888403338671,20.6513912605591,21.1278007257129,21.6137401424042,22.1156544159912,22.6464301430661,23.189944488097,23.7696931002994,24.3639354278069,24.9730338135021,25.5973596588396,26.2372936503106
