"","iso_3","continent","country","year","rate","gdp","oecd","eu27","gseven","gtwenty","brics"
"7632","LBR","AF","Liberia","2023","25",3.46529945570514,0,0,0,0,0
"7947","LBY","AF","Libya","2023","20",44.1858253290688,0,0,0,0,0
"7462","LCA","NO","Saint Lucia","2023","30",2.06780755521585,0,0,0,0,0
"7525","LIE","EU","Liechtenstein","2023","12.5",NA,0,0,0,0,0
"7569","LKA","AS","Sri Lanka","2023","30",93.835512600928,0,0,0,0,0
"7695","LSO","AF","Lesotho","2023","25",2.52208004334437,0,0,0,0,0
"7758","LTU","EU","Lithuania","2023","15",52.2188300490299,1,1,0,0,0
"7821","LUX","EU","Luxembourg","2023","24.94",70.5624166106896,1,1,0,0,0
"7884","LVA","EU","Latvia","2023","20",32.0012745475984,1,1,0,0,0
"8627","MAC","AS","China, Macao Special Administrative Region","2023","12",37.4732825744664,0,0,0,0,0
"8224","MAF","NO","Saint Martin (French Part)","2023","20",NA,0,0,0,0,0
"8010","MAR","AF","Morocco","2023","32",115.267311673143,0,0,0,0,0
"8073","MCO","EU","Monaco","2023","25",NA,0,0,0,0,0
"8117","MDA","EU","Republic of Moldova","2023","12",9.97498395517113,0,0,0,0,0
"8268","MDG","AF","Madagascar","2023","20",13.9032680366556,0,0,0,0,0
"9011","MDV","AS","Maldives","2023","15",5.78943865794536,0,0,0,0,0
"9137","MEX","NO","Mexico","2023","30",1251.22604231482,1,0,0,1,0
"8375","MKD","EU","The former Yugoslav Republic of Macedonia","2023","10",11.6363963812937,0,0,0,0,0
"8438","MLI","AF","Mali","2023","30",17.3622235327804,0,0,0,0,0
"8885","MLT","EU","Malta","2023","35",14.7510132651931,0,1,0,0,0
"8501","MMR","AS","Myanmar","2023","22",79.2649452780848,0,0,0,0,0
"8180","MNE","EU","Montenegro","2023","15",NA,0,0,0,0,0
"8564","MNG","AS","Mongolia","2023","25",14.7440281608148,0,0,0,0,0
"8690","MNP","OC","Northern Mariana Islands","2023","21",NA,0,0,0,0,0
"9263","MOZ","AF","Mozambique","2023","32",19.3299790597252,0,0,0,0,0
"8778","MRT","AF","Mauritania","2023","25",8.52567706589894,0,0,0,0,0
"8841","MSR","NO","Montserrat","2023","30",NA,0,0,0,0,0
"8948","MUS","AF","Mauritius","2023","15",13.3031866658678,0,0,0,0,0
"9074","MWI","AF","Malawi","2023","30",8.04845034530868,0,0,0,0,0
"9200","MYS","AS","Malaysia","2023","24",394.014795554137,0,0,0,0,0
"9326","NAM","AF","Namibia","2023","32",10.9809886093471,0,0,0,0,0
"9389","NCL","OC","New Caledonia","2023","30",NA,0,0,0,0,0
"9433","NER","AF","Niger","2023","30",15.8288897992797,0,0,0,0,0
"9540","NGA","AF","Nigeria","2023","30",546.359791007249,0,0,0,0,0
"9603","NIC","NO","Nicaragua","2023","30",14.8203676224633,0,0,0,0,0
"9899","NIU","OC","Niue","2023","30",NA,0,0,0,0,0
"9666","NLD","EU","Netherlands","2023","25.8",886.33054560227,1,1,0,0,0
"9729","NOR","EU","Norway","2023","22",440.209208035533,1,0,0,0,0
"9792","NPL","AS","Nepal","2023","25",29.2735061084411,0,0,0,0,0
"9855","NRU","OC","Nauru","2023","25",NA,0,0,0,0,0
"9943","NZL","OC","New Zealand","2023","28",218.39696640846,1,0,0,0,0
"10006","OMN","AS","Oman","2023","15",78.866853536195,0,0,0,0,0
"10365","PAK","AS","Pakistan","2023","29",353.211849913625,0,0,0,0,0
"10069","PAN","NO","Panama","2023","25",65.088935619965,0,0,0,0,0
"10132","PER","SA","Peru","2023","29.5",228.259398498395,0,0,0,0,0
"10302","PHL","AS","Philippines","2023","25",430.024073289712,0,0,0,0,0
"10239","PNG","OC","Papua New Guinea","2023","30",26.1563546384215,0,0,0,0,0
"10428","POL","EU","Poland","2023","19",622.294014133122,1,1,0,0,0
"10579","PRI","NO","Puerto Rico","2023","37.5",97.1510231899946,0,0,0,0,0
"10686","PRT","EU","Portugal","2023","31.5",228.802088995354,1,1,0,0,0
"10793","PRY","SA","Paraguay","2023","10",44.0389983581292,0,0,0,0,0
"10642","PSE","AS","State of Palestine","2023","15",NA,0,0,0,0,0
"10195","PYF","OC","French Polynesia","2023","25",NA,0,0,0,0,0
"10856","QAT","AS","Qatar","2023","10",186.647040080935,0,0,0,0,0
"10963","ROU","EU","Romania","2023","16",234.554838885236,0,1,0,0,0
"11089","RUS","EU","Russian Federation","2023","20",1304.83495647566,0,0,0,1,1
"11152","RWA","AF","Rwanda","2023","30",13.7499284382935,0,0,0,0,0
"11215","SAU","AS","Saudi Arabia","2023","20",736.659340773171,0,0,0,1,0
"11404","SDN","AF","Sudan","2023","35",76.6583471904853,0,0,0,0,0
"11914","SEN","AF","Senegal","2023","30",27.6279452332151,0,0,0,0,0
"11530","SGP","AS","Singapore","2023","17",384.293923096251,0,0,0,0,0
"11593","SHN","AF","Saint Helena","2023","25",NA,0,0,0,0,0
"11278","SLB","OC","Solomon Islands","2023","30",1.25283551848178,0,0,0,0,0
"11807","SLE","AF","Sierra Leone","2023","25",5.54240748202537,0,0,0,0,0
"12191","SLV","NO","El Salvador","2023","30",27.1639211562486,0,0,0,0,0
"11870","SMR","EU","San Marino","2023","17",NA,0,0,0,0,0
"11026","SRB","EU","Serbia","2023","15",51.8570062452327,0,0,0,0,0
"12084","SSD","AF","South Sudan","2023","30",NA,0,0,0,0,0
"12128","STP","AF","Sao Tome and Principe","2023","25",0.401492791424036,0,0,0,0,0
"12021","SUR","SA","Suriname","2023","36",3.92283337348426,0,0,0,0,0
"11744","SVK","EU","Slovakia","2023","21",102.791894652085,1,1,0,0,0
"11637","SVN","EU","Slovenia","2023","19",54.105288304524,1,1,0,0,0
"11467","SWE","EU","Sweden","2023","20.6",572.034351730859,1,1,0,0,0
"12361","SWZ","AF","Swaziland","2023","27.5",4.32616654855696,0,0,0,0,0
"12254","SXM","NO","Sint Maarten (Dutch part)","2023","34.5",NA,0,0,0,0,0
"11341","SYC","AF","Seychelles","2023","25",1.65252245083654,0,0,0,0,0
"12298","SYR","AS","Syrian Arab Republic","2023","28",19.8290668410547,0,0,0,0,0
"12424","TCA","NO","Turks and Caicos Islands","2023","0",NA,0,0,0,0,0
"12468","TCD","AF","Chad","2023","35",11.0894976229778,0,0,0,0,0
"12575","TGO","AF","Togo","2023","27",6.02873447233047,0,0,0,0,0
"12638","THA","AS","Thailand","2023","20",471.512604430277,0,0,0,0,0
"12701","TJK","AS","Tajikistan","2023","18",11.848806020081,0,0,0,0,0
"12764","TKL","OC","Tokelau","2023","0",NA,0,0,0,0,0
"12852","TKM","AS","Turkmenistan","2023","8",52.6654705054739,0,0,0,0,0
"12808","TLS","OC","Timor-Leste","2023","10",NA,0,0,0,0,0
"12978","TON","OC","Tonga","2023","25",0.433823242168072,0,0,0,0,0
"13104","TTO","NO","Trinidad and Tobago","2023","30",22.0663807806295,0,0,0,0,0
"12915","TUN","AF","Tunisia","2023","15",45.1531284831363,0,0,0,0,0
"13041","TUR","AS","Turkey","2023","25",1166.52963765066,1,0,0,1,0
"13211","TWN","AS","Taiwan","2023","20",698.516441647279,0,0,0,0,0
"13274","TZA","AF","United Republic of Tanzania","2023","30",73.5818308599968,0,0,0,0,0
"13400","UGA","AF","Uganda","2023","30",45.7324429975757,0,0,0,0,0
"13337","UKR","EU","Ukraine","2023","18",71.6786876723568,0,0,0,0,0
"13570","URY","SA","Uruguay","2023","25",58.6249187528999,0,0,0,0,0
"13507","USA","NO","United States of America","2023","25.768",21503.528547088,1,0,1,1,0
"13633","UZB","AS","Uzbekistan","2023","15",118.192826223039,0,0,0,0,0
"13740","VCT","NO","Saint Vincent and the Grenadines","2023","28",0.820677856224818,0,0,0,0,0
"13803","VEN","SA","Venezuela (Bolivarian Republic of)","2023","34",126.853148605041,0,0,0,0,0
"13866","VGB","NO","British Virgin Islands","2023","0",NA,0,0,0,0,0
"13910","VIR","NO","United States Virgin Islands","2023","23.1",NA,0,0,0,0,0
"13954","VNM","AS","Viet Nam","2023","20",300.96215947714,0,0,0,0,0
"14017","VUT","OC","Vanuatu","2023","0",0.878992200653948,0,0,0,0,0
"14080","WLF","OC","Wallis and Futuna Islands","2023","0",NA,0,0,0,0,0
"14124","WSM","OC","Samoa","2023","27",0.794835369686898,0,0,0,0,0
"14187","XKX","EU","Kosovo, Republic of","2023","10",NA,0,0,0,0,0
"14231","YEM","AS","Yemen","2023","20",16.2016694811279,0,0,0,0,0
"14338","ZAF","AF","South Africa","2023","27",331.112474474348,0,0,0,1,1
"14401","ZMB","AF","Zambia","2023","30",26.131344405128,0,0,0,0,0
"14464","ZWE","AF","Zimbabwe","2023","24.72",23.15519184809,0,0,0,0,0
